num_pedido;cpf_cliente;status;valor_total;dt_pedido;canal
55462;59600018295;cancelado;3.341,07;25/12/2024;App 
61328;627.297.412-40;CANCELADO;1312.69;23/04/2026;SITE
66634;55215723176;Pago;963.93;24/12/2024;App 
64182;588.382.567-21;Pago;3.491,67;11/04/2025;marketplace
55424;15447512492;PENDENTE;1.027,67;2024-06-01;SITE
58036;662.705.115-00;cancelado;189.34;25/06/2025;marketplace
53030;28398639105;PENDENTE;3306.66;26/09/2025;marketplace
58458;781.117.196-12;PENDENTE;3497.88;30/03/2026;app
50528;668.826.343-27;ENVIADO;3.164,52;2025-05-31;SITE
60764;75634406072;PENDENTE;2.117,74;2024-02-01;app
51509;193.511.745-90;pendente;2.852,59;2026-03-19;marketplace
69287;497.416.322-15;ENVIADO;100,24;28/03/2024;marketplace
51368;16091141325;Pago;1874.28;2024-01-27;app
66157;63506427245;cancelado;3448.14;2026-03-03;site
61622;85095914581;Pago;73.13;25/08/2025;App 
68573;358.845.490-08;enviado;2511.96;28/02/2024;site
65091;133.768.705-78;enviado;1.264,53;22/08/2024;site
60408;679.240.822-04;Pago;1023.23;2025-10-07;marketplace
68327;31779105371;cancelado;437,33;2024-11-24;SITE
69582;335.813.682-50;canc;2.654,65;2025-05-01;site
61363;313.259.367-23;cancelado;1194.63;2026-01-06;site
65144;32788147627;cancelado;1.398,14;2025-02-27;marketplace
54909;640.497.038-40;ENVIADO;1.731,97;16/09/2024;app
62920;740.180.768-86;cancelado;2478.26;2024-09-22;SITE
54166;93177077266;pg;848,51;2024-07-30;SITE
57310;183.497.992-77;CANCELADO;1.226,54;15/04/2024;app
59130;469.871.685-39;Pago;2747.56;25/01/2025;SITE
69703;98138815850;ENVIADO;742,13;2025-02-23;App 
53821;79587806646;ENVIADO;1659.67;05/04/2024;SITE
64429;906.328.775-53;cancelado;1006.42;2025-08-28;SITE
65497;29703864708;ENVIADO;1.114,45;2026-06-14;site
59763;548.303.860-61;CANCELADO;1439.84;09/05/2025;marketplace
52856;86914803005;ENVIADO;1612.71;2025-10-10;site
54650;626.439.567-61;pg;1093.94;19/01/2025;App 
55756;56449255951;cancelado;1699.15;2025-08-22;SITE
58367;755.737.851-25;CANCELADO;2.818,35;2026-04-18;SITE
68896;62531640231;PAGO;1.688,67;13/06/2024;app
50312;66518999454;pago ;314,04;14/10/2024;App 
53694;33021260691;enviado;2183.15;2024-11-24;app
53947;953.650.153-80;Pago;2.268,60;15/05/2026;marketplace
50434;559.876.941-75;pg;61,34;2024-07-28;SITE
50846;646.912.671-58;enviado;1.406,84;2025-10-01;marketplace
60888;895.389.706-83;PAGO;1502.39;2025-08-10;SITE
59264;23175487700;CANCELADO;2918.39;19/04/2025;App 
62858;183.497.992-77;PENDENTE;1397.47;03/10/2024;App 
66324;92578523509;pago;1344.13;2024-01-25;marketplace
64335;86952121579;canc;416.40;2025-12-31;marketplace
55819;942.831.888-40;PAGO;126.36;2025-10-18;app
68205;876.532.690-36;pago;1543.70;14/01/2026;site
64925;925.785.235-09;pago ;1428.48;17/12/2024;app
68179;131.876.395-93;pendente;2.912,26;2025-07-29;app
52762;22212421907;ENVIADO;1446.61;14/01/2025;site
52746;18366771970;pago ;1755.49;2025-12-11;marketplace
53048;59419045412;enviado;3173.64;30/12/2024;SITE
60527;096.941.235-50;CANCELADO;1944.25;27/03/2026;marketplace
56899;667.637.203-78;pago;373.68;20/05/2024;SITE
54154;15863195908;pago;1051.39;12/03/2026;App 
60041;00900632526;Pago;2739.57;2024-12-12;app
64021;30692509801;pago;69,83;2025-11-22;SITE
65487;18820380617;pago;163,10;2025-09-30;marketplace
61145;025.324.488-90;canc;1489.30;2024-05-12;App 
59973;392.692.822-01;pg;900.95;11/10/2024;SITE
58181;075.454.223-84;cancelado;3.375,23;21/02/2024;site
53215;73045195768;pago;412.95;21/08/2024;marketplace
67403;547.432.995-43;pg;2.516,83;25/10/2025;App 
59045;095.316.156-08;PENDENTE;268.55;14/03/2026;marketplace
68914;095.496.861-16;CANCELADO;1.780,48;01/05/2025;App 
55748;33520188988;Pago;1982.73;2026-06-12;site
67815;339.717.856-89;CANCELADO;512.26;2026-06-01;App 
56711;541.393.850-06;pendente;1.453,87;09/03/2026;SITE
52008;75883978533;Pago;2.782,92;17/03/2025;marketplace
62737;319.630.527-90;cancelado;2226.45;28/02/2025;marketplace
65612;123.828.258-04;enviado;159,12;2025-06-14;marketplace
50386;75690782335;canc;2516.92;2026-05-30;app
66297;629.065.165-03;pendente;449,51;15/12/2024;SITE
57975;149.909.416-75;pago;1.052,47;11/04/2026;site
61212;785.061.613-80;PENDENTE;3293.65;2024-06-04;SITE
69517;685.071.058-31;enviado;1601.34;2025-10-12;SITE
63942;932.050.650-77;pg;1.788,37;2024-03-08;SITE
66667;95130745523;Pago;3.177,98;07/07/2024;marketplace
50810;351.090.933-00;enviado;577.25;2025-01-19;SITE
61694;534.176.079-49;canc;634.66;09/12/2025;SITE
68462;414.701.235-33;Pago;881.06;13/10/2024;App 
62430;63405829070;PAGO;1.004,70;2025-10-28;app
57944;767.129.441-12;PENDENTE;222.53;08/03/2024;marketplace
60343;82450814698;cancelado;1504.09;10/04/2024;SITE
59157;118.939.406-59;PAGO;3360.96;15/04/2026;marketplace
60030;234.945.724-96;PAGO;1.792,62;2025-05-02;app
54844;047.006.225-80;PENDENTE;1.038,51;06/02/2024;App 
52217;174.816.743-02;pg;3133.03;09/05/2026;site
52640;616.228.439-59;pendente;3.145,75;28/05/2026;App 
58916;97447652245;CANCELADO;1356.49;2024-04-22;marketplace
62887;834.106.572-07;pendente;1015.80;20/01/2026;site
64547;908.792.968-44;cancelado;1.461,05;11/09/2024;app
58824;232.724.450-13;Pago;1.457,92;12/07/2025;site
66168;624.479.513-02;pendente;95,74;18/01/2025;site
53541;020.607.136-17;PENDENTE;1205.04;21/05/2024;SITE
64322;15447512492;pago;2.128,07;2025-07-24;SITE
53870;45541892520;pago ;541.78;20/03/2024;SITE
54302;306.670.059-35;CANCELADO;1717.77;01/04/2024;App 
62067;58388333194;Pago;170.27;2024-11-01;SITE
54984;640.834.443-71;canc;187.35;22/09/2025;marketplace
50726;722.155.668-76;PENDENTE;63,13;2024-07-29;site
61298;916.940.496-80;cancelado;3333.90;15/09/2025;app
65405;970.342.519-40;pago ;1335.06;2026-05-28;app
68381;146.082.474-18;pg;550.03;2024-03-28;SITE
66880;425.496.919-89;ENVIADO;362.14;2025-10-27;SITE
67673;32215634340;pago;186.99;17/07/2025;marketplace
51781;732.759.980-05;pg;1940.47;07/08/2024;SITE
55228;667.680.940-09;PAGO;2.488,36;2024-06-26;site
66816;966.602.484-55;PAGO;377.55;05/06/2025;App 
55108;004.719.406-58;enviado;1.423,97;19/03/2026;marketplace
59251;542.846.863-72;PENDENTE;916,34;30/09/2024;site
54142;96177001238;PAGO;823.28;15/05/2024;SITE
69423;94139040815;pg;2538.95;2026-01-01;App 
56942;369.524.746-09;canc;1.853,31;2026-03-29;site
67516;58986818418;Pago;1.818,27;19/05/2024;SITE
67036;22010276256;CANCELADO;3.172,23;2025-09-27;marketplace
62992;244.617.679-81;pago ;215,08;2025-01-04;SITE
67120;705.121.075-05;pg;372.20;24/09/2024;SITE
66649;84209274909;canc;2987.13;20/09/2025;SITE
55545;30692509801;canc;2621.32;2025-03-24;site
67890;009.114.989-40;ENVIADO;1841.96;2024-02-09;app
69233;278.360.798-05;canc;2742.04;2024-06-27;site
64284;714.876.507-28;canc;1541.61;2026-06-17;site
52020;33535975905;pago ;144,00;29/05/2025;app
66170;14321172462;ENVIADO;2653.69;2026-05-08;SITE
67613;810.850.009-58;CANCELADO;1.408,84;2024-11-05;marketplace
58541;77642378840;canc;3194.70;11/10/2025;marketplace
68432;15285067669;pago ;1.299,24;2025-10-03;App 
69313;831.520.377-08;ENVIADO;1.418,59;2026-04-25;site
61253;259.322.408-81;pendente;3286.06;25/08/2025;app
53633;680.177.031-47;enviado;80,94;04/05/2024;app
68131;775.362.102-56;ENVIADO;1.544,32;01/09/2025;site
68878;985.324.367-90;PAGO;3.492,17;2024-05-16;marketplace
68885;425.496.919-89;pago ;1265.30;2024-06-01;App 
64327;190.706.776-01;PENDENTE;327,25;12/07/2024;App 
54477;137.972.754-55;cancelado;1342.78;2026-06-17;app
62694;971.972.040-97;ENVIADO;1650.72;2026-02-28;app
56620;981.157.913-00;pago;1.154,27;01/01/2025;SITE
66449;82859040676;enviado;676,45;06/10/2024;site
59625;105.039.167-57;Pago;1217.20;09/05/2025;site
58733;703.854.787-98;pago;1.604,96;2024-06-13;SITE
65678;524.310.915-03;Pago;2.370,69;12/11/2024;SITE
57066;947.950.740-46;cancelado;2981.64;2026-04-10;app
57586;38550029599;Pago;1.987,61;31/05/2026;marketplace
58596;686.083.570-20;ENVIADO;2.371,06;2024-09-02;SITE
52331;283.280.065-37;PAGO;1.293,25;2025-12-10;App 
57740;16477631008;CANCELADO;2354.64;2025-03-04;marketplace
53795;07493166080;pago ;914,56;01/01/2024;site
54589;760.741.059-79;pago;3.105,17;13/01/2024;app
60885;784.205.555-68;cancelado;1.763,35;24/04/2025;site
55954;75015269749;ENVIADO;1.097,32;2024-02-17;site
53845;005.413.165-08;pago ;555,70;2025-11-27;app
63262;14492074996;pago;165.52;29/12/2025;SITE
66446;520.610.841-33;CANCELADO;642,00;11/03/2026;site
52564;12747069559;PENDENTE;1709.73;2025-12-22;App 
50104;773.380.041-29;cancelado;3047.05;24/11/2025;App 
53245;64138367098;enviado;2344.94;2026-02-19;App 
67981;25921298557;cancelado;2187.10;2026-01-31;app
63921;18667906689;CANCELADO;851,75;29/05/2025;marketplace
53156;46738522142;Pago;484,69;24/11/2025;SITE
69149;01958663980;Pago;2.244,78;24/02/2026;App 
65236;888.118.592-04;canc;2.875,62;14/09/2025;marketplace
57870;11203829981;PENDENTE;2491.67;08/01/2025;SITE
67177;075.793.144-87;PAGO;2.555,90;2026-03-31;marketplace
66809;686.334.141-71;Pago;3.088,06;2025-04-07;SITE
51167;153.007.514-99;CANCELADO;1.309,08;2024-11-23;App 
53418;374.788.824-04;CANCELADO;986,81;2024-08-12;marketplace
54545;27171375641;CANCELADO;1342.10;26/10/2024;site
52869;429.653.999-09;pago;1.576,57;09/03/2024;marketplace
61728;609.228.937-73;Pago;599,40;2025-12-06;App 
64959;659.356.140-14;pago ;419,93;08/03/2026;app
53235;16681133924;Pago;3.074,69;2025-11-20;marketplace
54538;664.172.885-44;pago ;408.31;2024-11-23;App 
63264;73158514966;pago ;232.17;21/09/2024;App 
60945;240.666.064-82;cancelado;920,92;24/07/2025;marketplace
50315;309.222.212-19;PENDENTE;1.653,57;05/01/2026;marketplace
50002;70062394517;canc;2986.66;2025-01-23;app
60165;775.656.588-63;enviado;2.380,13;28/05/2026;site
66859;672.210.454-02;pg;2.207,24;13/07/2025;site
66387;189.514.197-46;PENDENTE;817.94;23/11/2025;App 
58876;446.794.036-75;pago;1.343,18;2025-06-05;app
56544;70146187091;pendente;1914.77;2024-12-08;App 
51022;22182315578;pago ;1.968,01;2026-01-15;site
64950;486.671.864-14;enviado;872.98;26/09/2024;SITE
67032;23258699895;CANCELADO;1252.56;2024-04-26;site
56401;24043474113;PENDENTE;894,74;31/02/2025;app
52542;08703411621;pago ;886.16;30/07/2025;app
50342;765.439.592-23;pendente;2.090,20;2024-12-27;App 
63128;151.494.097-31;pago ;1492.96;30/03/2026;marketplace
57088;81793008035;pg;1576.20;16/05/2024;site
59166;92942702117;cancelado;2.427,17;24/11/2024;SITE
52262;28546130825;pg;2830.55;09/12/2025;site
60505;42463815191;PAGO;3100.52;18/07/2025;marketplace
59112;294.321.474-44;ENVIADO;975,49;2026-05-18;marketplace
59047;580.843.196-47;CANCELADO;853.62;28/09/2025;site
67725;17895599011;PAGO;3.302,91;03/07/2024;marketplace
54066;49867110161;cancelado;2246.28;11/03/2024;App 
51847;748.542.084-49;pago ;1050.08;23/07/2024;site
67459;65920246154;ENVIADO;1.575,28;24/02/2024;SITE
51944;84817745533;PENDENTE;3484.83;2026-06-17;marketplace
60035;940.262.085-08;pago ;857.95;2025-07-30;app
52893;496.174.648-70;Pago;36,26;2025-04-17;marketplace
68555;448.188.867-93;canc;2.084,58;2025-09-12;marketplace
65719;09549686116;canc;765.80;2026-01-23;App 
67598;55545623299;pg;2.298,71;2024-04-09;site
64267;266.474.264-77;canc;3041.56;2024-03-19;App 
56580;14434249436;PAGO;1.377,91;2024-10-08;site
60514;22746508532;CANCELADO;1.361,87;18/04/2024;SITE
54091;73748969058;CANCELADO;147,80;2026-04-28;app
66319;41740471547;pg;2.973,58;2024-04-08;SITE
52637;33391929600;PAGO;3389.71;2025-01-23;marketplace
62178;755.567.747-49;CANCELADO;871,74;00/01/2025;site
58860;344.262.047-39;enviado;1838.65;16/05/2026;SITE
64895;277.402.588-57;PENDENTE;382.48;2025-10-05;app
50126;80033137595;canc;2362.66;23/07/2025;site
64542;43105503129;cancelado;3.352,14;08/02/2024;App 
63125;002.415.517-90;Pago;1122.23;2026-03-17;app
61484;499.774.728-90;Pago;1.190,96;2024-10-06;site
64846;216.275.733-80;pendente;533,81;2024-09-12;App 
61997;45231582824;pago;1027.19;21/03/2025;SITE
51572;35427849824;pendente;221.98;09/08/2024;site
52821;849.932.312-02;pendente;2676.08;2025-11-11;marketplace
69322;82879146550;pago ;1.089,17;09/08/2025;App 
64997;34213957993;pg;1431.59;13/10/2024;app
53403;964.176.570-19;pendente;2919.33;2024-06-16;App 
51608;056.947.619-44;pg;2.312,93;2025-11-04;marketplace
64368;870.898.500-64;pago ;2848.73;07/01/2025;SITE
60485;01965569889;pago ;3075.72;2025-12-20;app
67122;154.479.627-73;ENVIADO;2702.21;2025-01-16;site
55919;090.488.660-30;CANCELADO;3186.92;2024-08-28;site
57678;36917423866;pendente;3272.98;2024-08-13;app
60392;635.114.019-68;PENDENTE;1.818,00;17/06/2024;App 
51131;49569175702;pago ;1691.86;2025-08-29;SITE
58165;75367497837;PAGO;792,27;12/09/2025;site
52526;252.964.448-92;pago;2403.68;02/03/2025;SITE
55242;31664170014;pendente;3.049,33;2026-02-23;App 
50818;66961479774;Pago;745.89;2024-01-27;marketplace
50849;13681720320;CANCELADO;3268.60;30/11/2025;site
57894;77347749620;canc;1.923,06;14/07/2024;SITE
59498;75842824159;CANCELADO;474,79;2025-06-13;App 
52087;813.617.000-25;pago;754,63;2024-11-08;SITE
57473;99272870208;pago;1222.19;08/10/2025;site
64078;72624719377;pendente;1641.33;25/06/2025;App 
50056;374.249.417-12;pago;959.90;2024-09-23;App 
61672;960.424.450-73;pendente;1.874,12;2025-10-24;marketplace
67989;965.645.539-86;enviado;2.173,03;2024-05-05;site
63452;43509476557;cancelado;1.159,17;2025-04-12;marketplace
50027;60827172109;ENVIADO;977,44;12/03/2026;site
65410;940.993.751-53;pago;1.802,63;2024-01-27;site
64293;29943215992;pg;2.729,88;13/07/2024;app
66683;28497386620;enviado;104.73;06/08/2025;marketplace
50789;67554228358;pendente;493,71;21/10/2025;App 
58789;49864300920;PAGO;3.373,82;09/07/2025;App 
61348;030.683.176-73;PAGO;2754.53;2025-10-19;App 
61342;45686314675;pago;1.744,65;26/05/2026;app
51385;096.965.738-20;canc;1.715,28;2026-01-09;app
63857;55426190372;cancelado;1.292,88;11/07/2025;SITE
69059;34205668082;pg;2826.21;2025-11-04;site
52753;99032384872;pg;342,09;2024-07-09;SITE
56153;193.639.986-57;PAGO;1439.47;2024-04-29;App 
64148;28303424378;pg;1.314,95;2024-02-14;marketplace
55667;48936459007;pago ;1.715,00;2024-11-20;SITE
51185;30161880401;pago;1351.82;2024-10-05;SITE
69467;22704943265;Pago;598.19;2025-06-02;SITE
65067;775.755.386-58;CANCELADO;1.581,37;2024-02-01;site
59563;42382389230;pago;516.94;17/03/2025;SITE
56108;237.032.288-81;canc;2496.71;26/01/2025;app
57194;13087612367;pendente;1688.33;29/06/2025;app
63498;393.638.546-71;pago;2.575,29;16/08/2024;app
62486;35384762330;pago ;1330.24;07/03/2025;marketplace
58831;55887740515;cancelado;545,75;2025-12-20;site
63959;799.864.912-74;pago;1568.19;2025-08-16;marketplace
53063;82868722075;pg;1.622,86;2025-04-11;app
59868;69659596570;pago;1297.95;2024-02-21;SITE
54807;526.684.803-02;pendente;1452.11;2026-04-10;app
65639;26971793218;pago;2385.50;30/07/2025;marketplace
54675;70998731722;CANCELADO;1983.87;2026-05-11;SITE
55132;31156762391;ENVIADO;3219.44;2025-05-02;app
53422;911.498.307-94;enviado;1.702,73;2024-06-30;app
63519;45037350980;pago ;379.83;10/03/2025;App 
62934;011.557.694-06;enviado;192.15;2024-02-03;marketplace
62711;543.271.630-58;Pago;2134.88;29/08/2025;App 
60509;40009536566;PAGO;3.243,19;2024-08-30;site
69115;39836520341;ENVIADO;3167.21;2024-12-19;marketplace
63019;142.024.843-04;pago;51,81;2024-12-15;app
63853;854.033.699-53;cancelado;415,25;2024-11-26;app
60075;77813414578;pg;3.351,51;28/01/2024;app
67340;106.728.728-03;PAGO;1707.00;2024-04-10;site
55530;772.187.163-85;pendente;1.208,67;2024-08-23;marketplace
58676;424.362.585-97;cancelado;904.85;11/11/2024;App 
68521;119.080.479-41;pg;257.00;02/09/2024;App 
59042;60361189290;pendente;3.491,09;20/02/2026;app
61601;656.733.459-25;pendente;3219.77;14/10/2025;app
50387;697.575.546-93;PENDENTE;930,98;2026-02-26;SITE
67188;632.016.290-22;PENDENTE;1557.79;2026-02-11;site
63798;161.172.400-74;enviado;755.07;2024-11-11;SITE
58329;79045525828;pendente;1935.72;03/05/2025;SITE
68343;98968620520;pg;3.177,52;2024-09-18;App 
69122;05564199014;cancelado;97,21;2025-10-22;SITE
55377;188.534.026-52;pendente;2.501,34;12/04/2026;site
50911;840.858.877-00;PAGO;1.623,11;19/06/2026;site
60395;223.976.621-24;enviado;2.907,48;2024-10-20;App 
52859;13334476200;pago;217.89;26/04/2025;app
59731;92569247650;PENDENTE;272.12;08/07/2025;marketplace
58680;28406453354;pg;232.15;2025-09-12;marketplace
62211;61130144445;ENVIADO;1827.41;13/10/2025;SITE
50623;738.152.293-40;Pago;2999.22;2025-10-05;marketplace
53031;417.404.715-47;canc;714,02;2025-09-30;App 
51460;398.034.985-33;CANCELADO;2.788,43;17/04/2025;SITE
68562;855.875.524-89;pg;545,54;2025-06-17;App 
60586;16542356797;pago ;1.057,15;19/06/2025;app
57515;66341638981;pago ;1.791,46;2025-05-03;App 
59461;49867110161;pg;3.491,93;15/01/2025;SITE
51659;64106032660;pago;1945.09;26/05/2025;App 
56918;383.509.327-40;Pago;563,07;2024-04-11;app
62591;860.963.235-02;canc;2811.44;2024-12-26;marketplace
52703;61702437671;pg;1703.58;2025-08-01;App 
51092;53485645087;PENDENTE;3.036,22;28/08/2024;App 
53802;81494411156;pago;1200.11;2025-07-10;app
58798;33201861677;PAGO;3.260,16;17/05/2026;SITE
64948;163.971.492-85;PAGO;1.482,67;2026-04-27;site
68077;536.481.875-62;Pago;870.03;2025-04-03;App 
60023;725.668.723-09;pg;2.093,39;15/11/2024;app
67282;57997062939;cancelado;1782.86;2026-01-06;marketplace
57236;72651342068;pendente;382.37;2026-05-22;app
50180;32082841871;PAGO;2825.72;02/06/2025;marketplace
63281;487.553.559-78;pg;613,84;2025-10-14;SITE
55914;131.525.523-51;Pago;2.236,53;2024-02-24;marketplace
62903;39184860600;pago ;2.117,95;14/11/2024;App 
53349;178.955.990-11;PENDENTE;1.793,08;27/03/2024;app
52682;14111581641;cancelado;510,36;2024-10-23;marketplace
67856;43021781675;pago ;3.459,96;2025-07-23;marketplace
66892;052.361.416-05;enviado;3251.54;2025-03-11;marketplace
58461;15330027039;ENVIADO;1296.02;2024-08-02;app
53929;68312753460;Pago;1310.36;2024-03-31;App 
69001;28406453354;Pago;239.46;2025-03-15;SITE
62440;032.296.989-16;pago ;1.742,03;2024-03-20;app
58138;61622843959;PENDENTE;3.436,25;15/06/2026;site
51872;496.737.196-59;pendente;1.362,65;26/01/2024;app
60363;48362813423;PAGO;377.90;21/05/2026;app
51111;46036324286;ENVIADO;1.724,54;18/12/2025;app
69396;981.388.158-50;Pago;3280.26;29/09/2025;App 
67807;854.621.167-14;canc;2324.32;13/01/2024;App 
52519;008.427.109-49;cancelado;1.005,83;2025-11-16;marketplace
50052;110.152.218-66;CANCELADO;2090.75;25/10/2024;app
54129;14320548800;CANCELADO;1.182,82;01/01/2024;app
62747;83130667172;enviado;2892.96;2024-12-22;site
61912;967.896.300-07;enviado;167.74;07/01/2024;marketplace
53838;62144537100;ENVIADO;2.044,79;20/07/2025;SITE
59496;99611253559;PENDENTE;3065.07;2025-01-18;App 
57067;32022271149;cancelado;1.135,37;2025-01-26;App 
62802;36132040617;CANCELADO;2449.31;12/10/2025;site
56558;04379086828;cancelado;1.237,32;30/09/2024;site
58006;088.807.242-23;cancelado;1.376,61;28/07/2025;App 
62195;958.227.504-94;pendente;1.098,81;2026-02-26;app
57342;905.233.475-71;pendente;2156.86;2025-03-28;App 
55410;492.260.421-95;ENVIADO;601.78;10/11/2024;SITE
59276;33568905817;enviado;1.276,94;2024-05-11;app
56246;35866715554;pendente;1.391,03;02/06/2026;site
68778;083.922.630-65;cancelado;2.644,65;2024-05-13;marketplace
64302;156.058.790-30;canc;350.32;2025-05-06;app
67364;499.309.728-03;PAGO;1066.92;26/08/2025;app
58908;08946662905;PENDENTE;3.287,23;09/09/2024;App 
57187;34738299786;PAGO;1367.57;2024-02-13;marketplace
65152;803.782.537-00;CANCELADO;116.77;2025-07-25;marketplace
69328;153.534.660-47;ENVIADO;2591.92;20/03/2025;app
50628;30618920013;Pago;1.093,07;2024-01-07;site
66323;931.839.979-08;PAGO;3374.48;2025-07-21;app
59965;85755644209;ENVIADO;1.517,29;15/10/2025;App 
69378;917.135.785-81;enviado;1695.22;31/01/2024;app
63066;053.425.191-95;Pago;932.33;2024-03-01;marketplace
63070;341.813.295-26;PAGO;791,77;11/01/2025;marketplace
66745;29735259508;PENDENTE;1321.99;30/04/2024;App 
57743;05973642496;enviado;3134.53;2024-06-04;app
61187;107.692.626-60;pendente;2172.52;16/08/2024;site
54762;334.817.058-33;cancelado;1415.47;2024-11-11;marketplace
50508;978.784.899-71;CANCELADO;206,48;2025-11-14;marketplace
62338;548.303.860-61;pago;2704.85;2025-10-10;App 
63783;79115255360;canc;2.408,96;2025-12-29;app
59540;66086236585;CANCELADO;2.762,83;2026-01-27;marketplace
65509;677.761.920-82;pendente;2.615,37;2025-10-08;App 
67571;555.301.530-89;pago ;1235.19;02/08/2024;App 
57369;17001591947;Pago;3158.88;05/03/2025;site
65212;774.592.541-00;CANCELADO;2651.91;17/04/2026;App 
50041;52954005491;pendente;2.887,97;26/04/2025;app
57153;900.536.693-12;pago ;2659.33;29/08/2025;marketplace
50781;169.944.428-53;pago ;2088.97;14/12/2024;app
55889;04381779916;enviado;1.535,90;2026-05-10;App 
69870;14266244339;canc;2.637,63;29/01/2025;marketplace
50324;547.812.914-30;cancelado;754.28;03/07/2025;site
54518;18235327724;pg;3247.96;2025-03-11;App 
60515;10812348907;pendente;3098.07;08/06/2025;marketplace
64233;465.889.987-67;ENVIADO;1081.24;18/05/2025;site
63943;33113277302;pago ;479,89;2024-12-25;App 
